Cat,SubCat,Comments,Sign_Text,Arrow_Direction,Sign_ID,Street,Street_Address,X_Street,Corner,Distance_Along_Street,Distance_From_Curb,Sign_Code,Grade,Traffic_Direction,Structure,Situation,Condition,Speed,Date_,Confidence,TYPE_,Sign_Definition,X,Y
Warning Signs,Object Marker,,,,75346,,,,,,,WA-36L,Engineering,WB,Standard Post,Median,Good,0,20030725,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.951707999916,49.2053359997122
Warning Signs,Object Marker,,,,75347,,,,,,,WA-36L,Engineering,EB,Standard Post,Median,Good,0,20030725,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.951736999905,49.2052810002046
Warning Signs,Speed Bump,,,,75348,,,,,,,WA-221,Engineering,EB,Standard Post,Side,Good,0,20030725,,Warning,"""SPEED BUMPS SLOW"" sign (with bumps and ahead arrow)",-122.951376999674,49.2054720001451
Warning Signs,Speed Bump,,,,75351,,,,,,,WA-220,Engineering,WB,Standard Post,Side,Good,0,20030725,,Warning,"""SPEED BUMP"" sign (with single bump and arrow down-left)",-122.947602999598,49.2045339997439
Warning Signs,Speed Bump,,,,75352,,,,,,,WA-220,Engineering,EB,Standard Post,Side,Good,0,20030725,,Warning,"""SPEED BUMP"" sign (with single bump and arrow down-left)",-122.947578999575,49.2044329995565
Warning Signs,Speed Bump,,,,75353,,,,,,,WA-220,Engineering,EB,Standard Post,Side,Good,0,20030725,,Warning,"""SPEED BUMP"" sign (with single bump and arrow down-left)",-122.94867900036,49.2038329998807
Warning Signs,Speed Bump,,,,75354,,,,,,,WA-220,Engineering,WB,Standard Post,Side,Good,0,20030725,,Warning,"""SPEED BUMP"" sign (with single bump and arrow down-left)",-122.948710000586,49.203928999774
Warning Signs,Speed Bump,,,,75355,,,,,,,WA-220,Engineering,EB,Standard Post,Side,Good,0,20030725,,Warning,"""SPEED BUMP"" sign (with single bump and arrow down-left)",-122.949753000522,49.2044789998079
Warning Signs,Speed Bump,,,,75356,,,,,,,WA-220,Engineering,WB,Standard Post,Side,Dirty,0,20030725,,Warning,"""SPEED BUMP"" sign (with single bump and arrow down-left)",-122.949794999611,49.2045979997594
Warning Signs,Speed Bump,,,,75357,,,,,,,WA-220,Engineering,WB,Standard Post,Side,Dirty,0,20030725,,Warning,"""SPEED BUMP"" sign (with single bump and arrow down-left)",-122.948545999505,49.2052720001749
Warning Signs,Speed Bump,,,,75358,,,,,,,WA-220,Engineering,EB,Standard Post,Side,Good,0,20030725,,Warning,"""SPEED BUMP"" sign (with single bump and arrow down-left)",-122.948474000254,49.2051719997605
Warning Signs,Warning Signs Misc,,,,75361,,,,,,,WA-08,Engineering,SB,Standard Post,Side,Good,0,20030725,,Warning,Checkerboard sign,-122.945492000275,49.20174600036
Warning Signs,No Exit,,,,75362,,,,,,,WA-NW-02,Engineering,WB,Standard Post,Side,Dirty,0,20030725,,Warning,"""NO EXIT"" sign (either diamond or square)",-122.945975999557,49.2021250000824
Warning Signs,Warning Signs Misc,,,,75363,,,,,,,WA-08,Engineering,WB,Standard Post,Side,Stickers,0,20030725,,Warning,Checkerboard sign,-122.946685999889,49.2017169999997
Warning Signs,Warning Signs Misc,,,,75364,,,,,,,WA-08,Engineering,EB,Standard Post,Median,Good,0,20030725,,Warning,Checkerboard sign,-122.947770999701,49.2020540000302
Warning Signs,Warning Signs Misc,,,,75365,,,,,,,WB-NW-06,Engineering,EB,Standard Post,Side,Good,0,20030725,,Warning,"""TRAFFIC CONTROL CHANGE (AHEAD)"" sign (""AHEAD"" optional)",-122.948683999608,49.2015290000344
Warning Signs,No Exit,,,,75366,,,,,,,WA-NW-02,Engineering,,Standard Post,Side,Good,0,20030725,,Warning,"""NO EXIT"" sign (either diamond or square)",-122.949150999394,49.201269000381
Warning Signs,No Exit,,,,75367,,,,,,,WA-NW-02,Engineering,SB,Standard Post,Side,Good,0,20030725,,Warning,"""NO EXIT"" sign (either diamond or square)",-122.949171000601,49.2011520000967
Warning Signs,Warning Signs Misc,founation loose and sign  very dirty,,,75368,,,,,,,WA-08,Engineering,SB,Standard Post,Side,Foundation Damaged,0,20030725,,Warning,Checkerboard sign,-122.94867599995,49.2006859999481
Warning Signs,Object Marker,,,,75371,,,,,,,WA-36L,Engineering,EB,Standard Post,Median,Graffitii,0,20030725,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.949802999451,49.2031409997836
Warning Signs,Object Marker,,,,75372,,,,,,,WA-36R,Engineering,EB,Standard Post,Median,Graffitii,0,20030725,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.949787000085,49.2031269997424
Warning Signs,Object Marker,"should face WB, is twisted to face partially NB",,,75373,,,,,,,WA-36R,Engineering,WB,Standard Post,Median,Misaligned,0,20030725,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.94978799966,49.2031579997758
Warning Signs,Warning Signs Misc,,,,75374,,,,,,,WA-08,Engineering,EB,Standard Post,Median,Good,0,20030725,,Warning,Checkerboard sign,-122.949788000672,49.2031570003985
Warning Signs,Object Marker,,,,75375,,,,,,,WA-36L,Engineering,WB,Standard Post,Median,Graffitii,0,20030725,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.949764000125,49.2031490003381
Warning Signs,Warning Signs Misc,,,,75376,,,,,,,WA-NW-01,Engineering,WB,Standard Post,Side,Good,0,20030725,,Warning,"""NO THROUGH ROAD"" sign",-122.949238999509,49.2033670003508
Warning Signs,Warning Signs Misc,,,,75377,,,,,,,WA-NW-01,Engineering,WB,Standard Post,Side,Good,0,20030725,,Warning,"""NO THROUGH ROAD"" sign",-122.949371999601,49.2034369998684
Warning Signs,Warning Signs Misc,too high to label,,,75378,,,,,,,WA-NW-03,Engineering,SB,Standard Post,Side,Good,0,20030725,,Special New West Signs and Tabs,"""LOCAL ACCESS ONLY"" (with square-corner arrow) sign",-122.949380999362,49.2035220003869
Warning Signs,Speed Bump,,,,75379,,,,,,,WA-221,Engineering,EB,Standard Post,Side,Good,0,20030725,,Warning,"""SPEED BUMPS SLOW"" sign (with bumps and ahead arrow)",-122.948668999518,49.2032600003357
Warning Signs,Speed Bump,,,,75380,,,,,,,WA-221,Engineering,WB,Standard Post,Side,Good,0,20030725,,Warning,"""SPEED BUMPS SLOW"" sign (with bumps and ahead arrow)",-122.946663000522,49.2044170003497
Warning Signs,Speed Bump,,,,75381,,,,,,,WA-220,Engineering,NB,Standard Post,Side,Good,0,20030725,,Warning,"""SPEED BUMP"" sign (with single bump and arrow down-left)",-122.944774999978,49.2020230001881
Warning Signs,Speed Bump,,,,75382,,,,,,,WA-220,Engineering,SB,Standard Post,Side,Good,0,20030725,,Warning,"""SPEED BUMP"" sign (with single bump and arrow down-left)",-122.944775000573,49.2020200002556
Warning Signs,Object Marker,small chips in plastic; doesn't need replacing. tall skinny sign,,,75383,,,,,,,WA-36R,Diamond,WB,Standard Post,Side,Good,0,20030728,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.917976999857,49.2043390003354
Warning Signs,Object Marker,tall skinny sign,,,75384,,,,,,,WA-36R,Diamond,EB,Standard Post,Side,Good,0,20030728,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.917945999445,49.204259000224
Warning Signs,Object Marker,tall skinny sign,,,75386,TENTH AVE,,THIRD AVE,,,,WA-36R,Diamond,SB,Standard Post,Side,Good,0,20030728,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.92139199982,49.2051809995658
Warning Signs,Object Marker,,,,75387,,,,,,,WA-36R,Engineering,NB,Standard Post,Side,Graffitii,0,20030728,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.921299000567,49.2052460001148
Warning Signs,Warning Signs Misc,too high to label,,,75388,TENTH ST,,THIRD AVE,,,,WA-23R,Diamond,SB,Standard Post,Side,Good,0,20030728,,Warning,Road Narrows Sign (narrows only right side),-122.921697999851,49.2053919995852
Warning Signs,Warning Signs Misc,pole slanted backward,,,75392,,,,,,,WA-08R,Engineering,NB,Standard Post,Side,Foundation Damaged,0,20030728,,Warning,Checkerboard sign with right arrow,-122.928196999385,49.2082960001939
Warning Signs,Warning Signs Misc,,,,75393,,,,,,,WA-08B,Engineering,NB,Standard Post,Side,Good,0,20030728,,Warning,Checkerboard sign with left and right arrow,-122.929256000423,49.2084020002044
Warning Signs,Object Marker,"scratch along bottom, but okay",,,75394,,,,,,,WA-36R,Engineering,NB,Standard Post,Side,Good,0,20030728,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.932138999479,49.2068990001805
Warning Signs,Object Marker,scratched but okay,,,75395,,,,,,,WA-36L,Engineering,NB,Standard Post,Side,Good,0,20030728,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.932229000312,49.2068489996112
Warning Signs,Object Marker,,,,75396,,,,,,,WA-36R,Engineering,SB,Standard Post,Side,Graffitii,0,20030728,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.932325000125,49.2069249995615
Warning Signs,Warning Signs Misc,,,,75398,,,,,,,WA-23,Engineering,SB,Standard Post,Side,Good,0,20030728,,Warning,Road Narrows Sign (narrows both sides),-122.932773999815,49.2072499999336
Warning Signs,Object Marker,,,,75399,,,,,,,WA-36L,Engineering,SB,Standard Post,Median,Good,0,20030728,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.930894999862,49.2037050000308
Warning Signs,Object Marker,,,,75400,,,,,,,WA-36R,Engineering,WB,Standard Post,Side,Dirty,0,20030728,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.930708999515,49.203686000271
Warning Signs,Warning Signs Misc,,,,75401,,,,,,,WB-04,Engineering,WB,Lamp Standard,Side,Graffitii,0,20030728,,Warning,Signals Ahead (traffic light ahead),-122.931645999683,49.2038110004346
Warning Signs,Warning Signs Misc,,,,75402,,,,,,,WA-02R,Engineering,SB,Standard Post,Side,Graffitii,0,20030728,,Warning,Mid right turn (90 degree curve arrow),-122.928762999934,49.2040520000465
Warning Signs,Warning Signs Misc,,,,75405,,,,,,,WA-02R,Engineering,NB,Standard Post,Side,Good,0,20030728,,Warning,Mid right turn (90 degree curve arrow),-122.927980000358,49.2036270002663
Warning Signs,Warning Signs Misc,,,,75406,,,,,,,WA-02L,Engineering,WB,Standard Post,Side,Good,0,20030728,,Warning,Mid left turn (90 degree curve arrow),-122.928056999672,49.2041329995951
Warning Signs,Warning Signs Misc,,,,75407,,,,,,,WB-01,Engineering,SB,Wooden Post,Side,Stickers,0,20030728,,Warning,Stop Ahead,-122.924189000652,49.204273000331
Warning Signs,Warning Signs Misc,,,,75408,,,,,,,WB-01,Engineering,NB,Wooden Post,Side,Good,0,20030728,,Warning,Stop Ahead,-122.923124000283,49.2036190002805
Warning Signs,Warning Signs Misc,too high to label,,,75409,,,,,,,WB-04,Engineering,SB,Lamp Standard,Side,Good,0,20030728,,Warning,Signals Ahead (traffic light ahead),-122.922549000231,49.2012460003531
Warning Signs,Warning Signs Misc,"too high to label;  not standard WA-603: says ""Restricted Visibility SLOW""",,,75410,,,,,,,WA-603,Engineering,WB,Wooden Post,Side,Dirty,0,20030728,,Warning,"""RESTRICTED VISIBILITY"" sign",-122.920421999799,49.2030940001012
Warning Signs,Warning Signs Misc,,,,75436,SEVENTH AVE,,TWENTY SECOND ST,SW,3,46,WB-NW-12,Engineering,EB,Metal Post,,Good,,20070117,,Special New West Signs and Tabs,"""CAUTION BUSES TURNING""",-122.950553024496,49.1994430363261
Warning Signs,Warning Signs Misc,CAUTION BUSES TURNING,,,75437,,,,,,,WB-NW-12,Engineering,EB,Standard Post,Side,Graffitii,0,20030729,,Special New West Signs and Tabs,"""CAUTION BUSES TURNING""",-122.950396000524,49.1996859996341
Warning Signs,Warning Signs Misc,,,,75468,,,,,,,WA-23,Engineering,SB,Standard Post,Side,Dirty,0,20030731,,Warning,Road Narrows Sign (narrows both sides),-122.904364999624,49.2221180003936
Warning Signs,Speed Bump,,,,75471,,,,,,,WA-220,Engineering,EB,Standard Post,Side,Good,0,20030731,,Warning,"""SPEED BUMP"" sign (with single bump and arrow down-left)",-122.901780000636,49.2237050003967
Warning Signs,Speed Bump,,,,75472,,,,,,,WA-220,Engineering,WB,Standard Post,Side,Dirty,0,20030731,,Warning,"""SPEED BUMP"" sign (with single bump and arrow down-left)",-122.901710999953,49.2237959999055
Warning Signs,Warning Signs Misc,,,,75473,HARVEY ST,143,,,,,WA-08B,Engineering,SB,Standard Post,Side,Dirty,0,20030731,,Warning,Checkerboard sign with left and right arrow,-122.902330999698,49.222781999794
Warning Signs,Speed Bump,"faces partially WB, should be straightened out",,,75474,HARVEY ST,142,,,,,WA-220,Engineering,NB,Standard Post,Side,Misaligned,0,20030731,,Warning,"""SPEED BUMP"" sign (with single bump and arrow down-left)",-122.902170999854,49.2227729995645
Warning Signs,Speed Bump,MISSING oct30/12,,,75475,HARVEY ST,128,,,,,WA-220,Engineering,NB,Standard Post,Side,Good,0,20030731,,Warning,"""SPEED BUMP"" sign (with single bump and arrow down-left)",-122.902201999873,49.2219470000483
Warning Signs,Speed Bump,,,,75476,HARVEY ST,133,,,,,WA-220,Engineering,SB,Standard Post,Side,Good,0,20030731,,Warning,"""SPEED BUMP"" sign (with single bump and arrow down-left)",-122.902327999763,49.2219899997035
Warning Signs,Warning Signs Misc,,,,75477,,,,,,,WA-03L,Engineering,EB,Standard Post,Side,Good,0,20030731,,Warning,Gentle left turn,-122.903127999591,49.2207850002189
Warning Signs,Warning Signs Misc,,,,75478,,,,,,,WA-08B,Engineering,SB,Standard Post,Side,Dirty,0,20030731,,Warning,Checkerboard sign with left and right arrow,-122.904007000087,49.2201990002423
Warning Signs,Warning Signs Misc,"very faint graffitti, not a problem",,,75479,,,,,,,WA-03R,Engineering,WB,Standard Post,Side,Good,0,20030731,,Warning,Gentle right turn,-122.901405999427,49.2206370004018
Warning Signs,No Exit,too high to label,,,75480,,,,,,,WA-NW-02,Engineering,NB,Standard Post,Side,Good,0,20030731,,Warning,"""NO EXIT"" sign (either diamond or square)",-122.901021999781,49.2206530002308
Warning Signs,No Exit,too high to label,,,75481,,,,,,,WA-NW-02,Engineering,NB,Standard Post,Side,Good,0,20030731,,Warning,"""NO EXIT"" sign (either diamond or square)",-122.900872999659,49.2206600003188
Warning Signs,Warning Signs Misc,,,,75482,,,,,,,WA-06L,Engineering,SB,Standard Post,Side,Good,0,20030731,,Warning,Winding Road (first turn to left),-122.898870000035,49.220424000208
Warning Signs,No Exit,higher of two no exit  signs on pole,,,75483,,,,,,,WA-NW-02,Engineering,NB,Standard Post,Side,Good,0,20030731,,Warning,"""NO EXIT"" sign (either diamond or square)",-122.900142000136,49.2206609997527
Warning Signs,Warning Signs Misc,,,,75485,,,,,,,WA-33R,Diamond,NB,Standard Post,Side,Good,0,20030731,,Warning,Lane Ends Sign (lane on right ends),-122.898650000263,49.2218369997447
Warning Signs,Warning Signs Misc,too high to label,,,75488,,,,,,,WA-33R,Diamond,SB,Standard Post,Side,Good,0,20030731,,Warning,Lane Ends Sign (lane on right ends),-122.898815999853,49.2230470001136
Warning Signs,Speed Bump,,,,75489,,,,,,,WA-220,Engineering,WB,Wooden Post,Side,Stickers,0,20030731,,Warning,"""SPEED BUMP"" sign (with single bump and arrow down-left)",-122.899781999708,49.2237790001469
Warning Signs,Speed Bump,,,,75490,,,,,,,WA-220,Engineering,EB,Standard Post,Side,Good,0,20030731,,Warning,"""SPEED BUMP"" sign (with single bump and arrow down-left)",-122.899802000023,49.2236919999716
Warning Signs,Speed Bump,,,,75491,,,,,,,WA-220,Engineering,NB,Standard Post,Side,Good,0,20030731,,Warning,"""SPEED BUMP"" sign (with single bump and arrow down-left)",-122.901238000077,49.2243220004339
Warning Signs,Speed Bump,too high to label,,,75492,,,,,,,WA-220,Engineering,SB,Standard Post,Side,Good,0,20030731,,Warning,"""SPEED BUMP"" sign (with single bump and arrow down-left)",-122.901369999743,49.2243720000647
Warning Signs,Speed Bump,,,,75494,,,,,,,WA-22,Engineering,SB,Standard Post,Side,Stickers,0,20030731,,Warning,Bump Sign,-122.901346000381,49.2256059996482
Warning Signs,Warning Signs Misc,too high to label,,,75498,,,,,,,WA-33R,Diamond,NB,Standard Post,Side,Good,0,20030731,,Warning,Lane Ends Sign (lane on right ends),-122.898531000404,49.2267529995523
Warning Signs,Object Marker,long pole mounted object marker,,,75500,,,,,,,WA-36R,Diamond,NB,Standard Post,Side,Good,0,20030731,,Warning,Object Marker (obstruction on right: lines down-left to up-right),-122.898563000423,49.2271930003669
Warning Signs,Warning Signs Misc,Red Light Camera,,,75503,,,,,,,WB-NW-08,Engineering,EB,Standard Post,Side,Dirty,0,20030108,,Special New West Signs and Tabs,Red Light Camera (picture of camera) sign,-122.910214999598,49.2185000003617
Warning Signs,No Exit,too high to label,,,75504,,,,,,,WA-NW-02,Engineering,NB,Standard Post,Side,Good,0,20030108,,Warning,"""NO EXIT"" sign (either diamond or square)",-122.905693000627,49.2200390003162
Warning Signs,Object Marker,,,,75505,,,,,,,WA-36L,Engineering,NB,Standard Post,Median,Good,0,20030108,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.905627999679,49.2205189997797
Warning Signs,Warning Signs Misc,,,,75508,,,,,,,WA-NW-04,Engineering,EB,Standard Post,Side,Good,0,20030108,,Special New West Signs and Tabs,"""FIRE HALL ACCESS ONLY, NO THROUGH TRAFFIC"" sign",-122.90890699965,49.2201170004223
Warning Signs,Warning Signs Misc,,,,75509,,,,,,,WA-NW-04,Engineering,EB,Standard Post,Side,Good,0,20030108,,Special New West Signs and Tabs,"""FIRE HALL ACCESS ONLY, NO THROUGH TRAFFIC"" sign",-122.908997000624,49.2201899996403
Warning Signs,Warning Signs Misc,Red Light Camera; too high to label,,,75510,,,,,,,WB-NW-08,Engineering,SB,Lamp Standard,Side,Good,0,20030108,,Special New West Signs and Tabs,Red Light Camera (picture of camera) sign,-122.909792999549,49.2205409997714
Warning Signs,Warning Signs Misc,5m,,,75511,,,,,,,WA-27,Engineering,NB,Other,Overhead,Good,0,20030108,,Warning,Low Clearance Sign (on low structure - rectangle),-122.910063000123,49.2209149998546
Warning Signs,Warning Signs Misc,5m,,,75512,,,,,,,WA-27,Engineering,SB,Other,Overhead,Good,0,20030108,,Warning,Low Clearance Sign (on low structure - rectangle),-122.910109999697,49.2208920004453
Warning Signs,Object Marker,,,,75513,,,,,,,WA-36,Engineering,NB,Standard Post,Median,Good,0,20030108,,Warning,Object Marker (pass on either side),-122.910206999976,49.2211169999651
Warning Signs,Object Marker,,,,75514,,,,,,,WA-36L,Engineering,NB,Standard Post,Median,Good,0,20030108,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.910716999936,49.2214129996911
Warning Signs,Object Marker,,,,75516,,,,,,,WA-36L,Engineering,WB,Standard Post,Median,Good,0,20030108,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.91220300066,49.222318999937
Warning Signs,Object Marker,a bit dirty at bottom corner,,,75517,,,,,,,WA-36L,Engineering,NB,Standard Post,Median,Good,0,20030108,,Warning,Object Marker (obstruction on left: lines down-right to up-left),-122.912136000166,49.2225780001672
