LICENCE,TRADE_NAME,LICENCEE_NAME,CIVIC_ADDRESS,LICENCE_DESCRIPTION,YEAR_OPENED,APPROVED_DATE,SIC,SIC_GROUP,TYPE,NWID
121911,GAUDIER CLEANING SERVICES LTD,GAUDIER CLEANING SERVICES LTD,2045 EDINBURGH STNEW WESTMINSTER BC  V3M 2X7,CONTRACTOR - MAIL & TELEPHONE,2006,20161115,561,"Admin., support, waste mgmt & remed. services / Administrative & support services",RESIDENT,15540000
122006,SUNSHINE DAY CARE,"BOWMAN, COLLEEN",326 BLACKMAN STNEW WESTMINSTER BC  V3L 2A7,7 CHILDREN,2006,20161115,,See BL desk for Business NAICS,RESIDENT,11592000
122229,CADEAUX GIFTS & HOME EMBELISHMENTS,"TERNES, ROSE",467 E COLUMBIA STNEW WESTMINSTER BC  V3L 3X6,HOME DECOR/GIFTS,2006,20161115,453,Retail trade / Misc. store retailers,RESIDENT,03669000
121728,MISTY MEADOWS,WESTMINSTER CHILDRENS AFTER SCHOOL SOCIETY,91 COURTNEY CRESNEW WESTMINSTER BC  V3L 4M1,40 CHILDREN,2006,20161115,,See BL desk for Business NAICS,RESIDENT,11275000
122442,QUEENSBOROUGH DENTAL CENTRE,"CHEUNG, DR CANDY INC & DR D W Y MOK INC",K130-805 BOYD STNEW WESTMINSTER BC  V3M 5X2,PROFESSIONAL PRACTICE,2006,20161115,621,Health care & social assistance / Ambulatory health care services,RESIDENT,13650000
121738,CIRCLE FAMILY DAYCARE,"TOMEK, RENATA",114 REGINA STNEW WESTMINSTER BC  V3L 1S5,7 CHILDREN,2006,20161115,,See BL desk for Business NAICS,RESIDENT,08414000
122521,WESTPORT,WESTPORT APARTMENTS LTD.,1021 FOURTH AVENEW WESTMINSTER BC  V3M 1T3,*500-APARTMENT BUILDING,2006,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,06846000
122003,MARYLOU'S FAMILY DAY CARE,"PATRICIO, LOURDES",1024 EDINBURGH STNEW WESTMINSTER BC  V3M 2V5,7 CHILDREN,2006,20161115,,See BL desk for Business NAICS,RESIDENT,09320000
121833,ORIENTAL MARTIAL ARTS COLLEGE INC.,ORIENTAL MARTIAL ARTS COLLEGE INC.,842 TWELFTH STNEW WESTMINSTER BC  V3M 4K3,SCHOOL,2006,20161115,611,Educational services / Educational services,RESIDENT,09477000
122066,TAMARIND HILL MALAYSIAN CUISINE,"LEUNG, LOUIS",103-628 SIXTH AVENEW WESTMINSTER BC  V3M 6Z1,RESTAURANT(S),2006,20161115,722,Accommodation & food services / Food services & drinking places,RESIDENT,08596000
122195,ALDO,ALDO GROUP INC,E120-805 BOYD STNEW WESTMINSTER BC  V3M 5X2,RETAIL,2006,20161115,448,Retail trade / Clothing & clothing accessories stores,RESIDENT,13650000
121944,"BENS, RANDY S","BENS, RANDY S",1833 EDINBURGH STNEW WESTMINSTER BC  V3M 2X2,.,2006,20161115,,See BL desk for Business NAICS,RESIDENT,09951000
122300,GARAGE,DYNAMITE STORES INC #213,E130-805 BOYD STNEW WESTMINSTER BC  V3M 5X2,RETAIL,2006,20161115,448,Retail trade / Clothing & clothing accessories stores,RESIDENT,13650000
121920,"ANTIQUE ALLEY ANTIQUES, COLLECTIBLES & MOVIE PROPS","RUTTLE, CRAIG",605 FRONT STNEW WESTMINSTER BC  V3M 1A1,RETAIL,2006,20161115,453,Retail trade / Misc. store retailers,RESIDENT,00251000
122512,PHARMASAVE,KENT PHARMACY LTD,424 COLUMBIA STNEW WESTMINSTER BC  V3L 1B1,RETAIL,2006,20161115,446,Retail trade / Health & personal care stores,RESIDENT,00268000
121729,HILLTOP HIDEAWAY,WESTMINSTER CHILDRENS AFTER SCHOOL SOCIETY,331 RICHMOND STNEW WESTMINSTER BC  V3L 4B7,20 CHILDREN,2006,20161115,,See BL desk for Business NAICS,RESIDENT,04578000
121960,ASK INVESTMENTS INC,ASK INVESTMENTS INC,COMPLX-56 MERIVALE STNEW WESTMINSTER BC  V3L 1B9,*500-APARTMENT BUILDING,2006,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,00643000
121739,DD'S FAMILY PLAYHOUSE,"DEACON, DIANE",440 FOURTEENTH STNEW WESTMINSTER BC  V3M 4N9,7 CHILDREN,2006,20161115,,See BL desk for Business NAICS,RESIDENT,08200000
121945,LINA'S PLACE,PIONEER COMMUNITY LIVING ASSOCIATION,1309 SIXTH AVENEW WESTMINSTER BC  V3M 2C3,COMMUNITY HEALTH RESIDENTIAL - 6 BEDS,2006,20161115,623,Health care & social assistance / Nursing & residential care facilities,RESIDENT,09184000
122025,COLUMBIA PLAYSCHOOL DAYCARE,"PIOTROWSKI, GRAZYNA",327 NOOTKA STNEW WESTMINSTER BC  V3L 4X3,8 CHILDREN,2006,20161115,,See BL desk for Business NAICS,RESIDENT,03741000
121844,BC BUILDING SCIENCE LTD,BC BUILDING SCIENCE LTD,611 BENT CRTNEW WESTMINSTER BC  V3M 1V3,BUILDING ENVELOPE/STRUCTURAL ENGINEER,2006,20161115,541,"Professional, scientific & technical services / Professional, scientific & technical services",RESIDENT,06775000
122476,AMELIA RESTAURANT,"YIM, HARRY",640 TWELFTH STNEW WESTMINSTER BC  V3M 4J4,RESTAURANT(S),2006,20161115,722,Accommodation & food services / Food services & drinking places,RESIDENT,09117000
121934,LAST DOOR YOUTH PROGRAM,LAST DOOR RECOVERY SOCIETY,109 ASH STNEW WESTMINSTER BC  V3M 3M2,10 BED MALE YOUTH RES/ALCOHOL/DRUG TREATMENT,2006,20161115,623,Health care & social assistance / Nursing & residential care facilities,RESIDENT,01017000
122030,J.P. HARDING CONSTRUCTION LTD,J.P. HARDING CONSTRUCTION LTD,318 STANLEY STNEW WESTMINSTER BC  V3M 5H2,STORAGE OF CONSTRUCTION MATERIALS LIGHT MFG,2006,20161115,,See BL desk for Business NAICS,RESIDENT,13104000
122061,FRASER DEVELOPMENTAL CLINIC,FRASER DEVELOPMENTAL CLINIC,261-610 SIXTH STNEW WESTMINSTER BC  V3L 5V1,PROFESSIONAL PRACTICE,2006,20161115,,See BL desk for Business NAICS,RESIDENT,10970000
121996,TRACY'S HAIR DESIGN,"SCOTT, TRACY",402 SIXTH STNEW WESTMINSTER BC  V3L 3B2,BARBER/HAIRDRESSER,2006,20161115,812,Other services (exc. Public administration) / Personal & laundry services,RESIDENT,06766000
121755,QUEENSBORO TRAPS LTD,QUEENSBORO TRAPS LTD,83 SOUTH DYKE RDNEW WESTMINSTER BC  V3M 5A1,MANUFACTURER,2006,20161115,,See BL desk for Business NAICS,RESIDENT,12377000
122371,PACIFIC COAST SCHOOL OF MUSIC,"SUK, PIL WON & NACK SUNG SUK",209 E COLUMBIA STNEW WESTMINSTER BC  V3L 3W2,MUSIC TEACHER,2006,20161115,611,Educational services / Educational services,RESIDENT,03386000
122384,STARBUCKS COFFEE #4599,STARBUCKS COFFEE CANADA INC,K150-805 BOYD STNEW WESTMINSTER BC  V3M 5X2,RETAIL,2006,20161115,445,Retail trade / Food & beverage stores,RESIDENT,13650000
122083,NEW WORLD DIVING,"PALAY, JEAN-MARC",467 KELLY STNEW WESTMINSTER BC  V3L 3T8,DIVING INSTRUCTION/CHARTERS,2006,20161115,,See BL desk for Business NAICS,RESIDENT,02791000
122374,663466 BC LTD,663466 BC LTD,416 E COLUMBIA STNEW WESTMINSTER BC  V3L 3W9,*500-APARTMENT BUILDING,2006,20161115,,See BL desk for Business NAICS,RESIDENT,02755000
121843,MURRAY JOHNSON ENGINEERING LTD,MURRAY JOHNSON ENGINEERING LTD,212 FIFTH AVENEW WESTMINSTER BC  V3L 1R4,PROFESSIONAL PRACTICE,2006,20161115,541,"Professional, scientific & technical services / Professional, scientific & technical services",RESIDENT,06685000
122125,GAMEDEALS VIDEO GAMES,"HUGHES, BRIAN",407 COLUMBIA STNEW WESTMINSTER BC  V3L 1A9,VIDEO GAME SALES,2006,20161115,,See BL desk for Business NAICS,RESIDENT,00411000
122121,SUSATO YARD CLEAN UP,"CELLA, CARLO",914 LONDON STNEW WESTMINSTER BC  V3M 3B6,CONTRACTOR - MAIL & TELEPHONE,2006,20161115,,See BL desk for Business NAICS,RESIDENT,10149000
121832,WALTER'S VENDING CO.,"PETRAM,WALTER",1202-850 ROYAL AVENEW WESTMINSTER BC  V3M 1A6,HONOUR VENDING BOXES - CONFECTIONERY ITEMS,2006,20161115,,See BL desk for Business NAICS,RESIDENT,00666000
122413,PACIFIC TRUCK MANUFACTURING INC,PACIFIC TRUCK MANUFACTURING INC,420 CANFOR AVENEW WESTMINSTER BC  V3L 5G2,CUSTOM MFG ON-OFF HWY TRUCK PARTS,2006,20161115,,See BL desk for Business NAICS,RESIDENT,07268000
121747,KIDDIE CASTLE DAYCARE,"ALI, ONAIZA",1221 SEVENTH AVENEW WESTMINSTER BC  V3M 2J8,7 CHILDREN,2006,20161115,,See BL desk for Business NAICS,RESIDENT,09118000
121979,PRINCETON PLACE,CAPREIT APARTMENTS INC,1021 HOWAY STNEW WESTMINSTER BC  V3M 1Z9,*501-APARTMENT BUILDING,2006,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,08732000
121799,GABRIELLA'S FLORAL DESIGN,"CELLA, GABRIELLA",914 LONDON STNEW WESTMINSTER BC  V3M 3B6,FLORAL ARRANGING,2006,20161115,,See BL desk for Business NAICS,RESIDENT,10149000
122273,V.I.P. TRAVEL,V.I.P. TRAVEL LTD,110-815 FIRST STNEW WESTMINSTER BC  V3L 2H7,TRAVEL AGENCY,2006,20161115,561,"Admin., support, waste mgmt & remed. services / Administrative & support services",RESIDENT,11330000
121803,BEST PERSONNEL INC,BEST PERSONNEL INC,118-713 COLUMBIA STNEW WESTMINSTER BC  V3M 1B2,EMPLOYMENT AGENCY,2006,20161115,,See BL desk for Business NAICS,RESIDENT,00357000
122019,SOMEWHERE TO GROW MONTESSORI,"DUFFY, LEANNE",1320 SEVENTH AVENEW WESTMINSTER BC  V3M 2K1,20 CHILDREN,2006,20161115,,See BL desk for Business NAICS,RESIDENT,09204000
122322,JMT ROOFING AND PAINTING INC,JMT ROOFING AND PAINTING INC,326 WOOD STNEW WESTMINSTER BC  V3M 6P4,CONTRACTOR - MAIL & TELEPHONE,2006,20161115,,See BL desk for Business NAICS,RESIDENT,13314020
122023,ST BARNABAS DAYCARE,ST BARNABAS DAYCARE SOCIETY,1005 NAPANEE STNEW WESTMINSTER BC  V3M 1Y5,59 CHILDREN,2006,20161115,,See BL desk for Business NAICS,RESIDENT,06879000
121943,LINA'S PLACE,PIONEER COMMUNITY LIVING ASSOCIATION,1307 SIXTH AVENEW WESTMINSTER BC  V3M 2C3,COMMUNITY HEALTH RESIDENTIAL PROGRAM,2006,20161115,623,Health care & social assistance / Nursing & residential care facilities,RESIDENT,09184000
121742,FOR KIDS ONLY FAMILY DAY CARE,"NIELSEN, KATHY",322 KEARY STNEW WESTMINSTER BC  V3L 3L3,7 CHILDREN,2006,20161115,,See BL desk for Business NAICS,RESIDENT,03474000
122359,GROUNDWORKS,GROUNDWORKS DESIGN SERVICES INC,528 RICHMOND STNEW WESTMINSTER BC  V3L 4C7,CONTRACTOR - MAIL & TELEPHONE,2006,20161115,,See BL desk for Business NAICS,RESIDENT,04125000
122278,OLD TERMINAL LICENSED RETAIL LIQUOR STORE,NORTHERN LIGHTS HOLDINGS LTD,115 TWELFTH STNEW WESTMINSTER BC  V3M 4G8,LIQUOR RETAIL STORE,2006,20161115,445,Retail trade / Food & beverage stores,RESIDENT,01090000
121790,J. BOTTOM & ASSOCIATES LTD.,J. BOTTOM & ASSOCIATES LTD.,300-604 COLUMBIA STNEW WESTMINSTER BC  V3M 1A5,PROFESSIONAL PRACTICE,2006,20161115,,See BL desk for Business NAICS,RESIDENT,00251000
121726,KIDS KORNER,WESTMINSTER CHILDRENS AFTER SCHOOL SOCIETY,800 QUEENS AVENEW WESTMINSTER BC  V3M 0J2,40 CHILDREN,2006,20161115,,See BL desk for Business NAICS,RESIDENT,00987000
121947,PAYLESS SHOESOURCE #4726,PAYLESS SHOESOURCE CANADA LP,L110-805 BOYD STNEW WESTMINSTER BC  V3M 5X2,RETAIL,2006,20161115,448,Retail trade / Clothing & clothing accessories stores,RESIDENT,13650000
121891,BEST SEASON PRODUCE LTD,BEST SEASON PRODUCE LTD,71 TENTH STNEW WESTMINSTER BC  V3M 3X4,RETAIL,2006,20161115,445,Retail trade / Food & beverage stores,RESIDENT,00573000
122417,JAPANOID,JAPANOID AUTO STORE INC,COMPLX-131 TWELFTH STNEW WESTMINSTER BC  V3M 4G9,AUTOMOBILE,2006,20161115,441,Retail trade / Motor vehicle & parts dealers,RESIDENT,01144000
121942,KAYO HAIRDRESSER,"AKAGI, KAYOKO",308-519 TWELFTH STNEW WESTMINSTER BC  V3M 6V9,MOBILE - HAIRDRESSER,2006,20161115,812,Other services (exc. Public administration) / Personal & laundry services,RESIDENT,08779000
121782,FASERIT CONSTRUCTION INC,FASERIT CONSTRUCTION INC,1309 SEVENTH AVENEW WESTMINSTER BC  V3M 2J9,CONTRACTOR - MAIL & TELEPHONE,2006,20161115,,See BL desk for Business NAICS,RESIDENT,09152000
121959,A SPEEDY OIL TANK REMOVAL,"TAYLOR, DAVID",COMPLX-720 SIXTH STNEW WESTMINSTER BC  V3L 3C5,OIL TANK EXCAVATING,2006,20161115,,See BL desk for Business NAICS,RESIDENT,10911000
122394,KEY WEST APARTMENTS,"BANES, GURPAL",1002 SIXTH AVENEW WESTMINSTER BC  V3M 2B8,*501-APARTMENT BUILDING,2006,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,08724000
121835,GUESS,GUESS CANADA CORPORATION (RETAIL DIVISION),E160-805 BOYD STNEW WESTMINSTER BC  V3M 5X2,BUSINESS APPAREL,2006,20161115,,See BL desk for Business NAICS,RESIDENT,13650000
122607,TAX PLANNING CENTRE,INNOVATIVE WEALTH MANAGEMENT LTD,610 SIXTH STNEW WESTMINSTER BC  V3L 5V1,"TAX PREPARATION FROM FEB 07, 2013 - MAY 2, 2013",2007,20170106,,See BL desk for Business NAICS,RESIDENT,10970000
122641,DERTS SMALLER HAULLER,"SOPHONOW, TOM & REBECCA",119 ROYAL AVENEW WESTMINSTER BC  V3L 1H1,PICKUP/DEL OF LANDSCAPING MATERIALS,2007,20161115,,See BL desk for Business NAICS,RESIDENT,01354000
122678,FLOORS MODERN LTD,FLOORS MODERN LTD,8-320 STEWARDSON WAYNEW WESTMINSTER BC  V3M 6C3,RETAIL,2007,20161115,,See BL desk for Business NAICS,RESIDENT,06344000
123027,MILLENNIUM FLOORING CENTRE INC.,MILLENNIUM FLOORING CENTRE INC.,482 E COLUMBIA STNEW WESTMINSTER BC  V3L 3X5,RETAIL,2007,20161115,,See BL desk for Business NAICS,RESIDENT,02785000
122986,THE MET LIQUOR STORE,HORIZON HOTELS LTD,411 COLUMBIA STNEW WESTMINSTER BC  V3L 1A9,LIQUOR RETAIL STORE,2007,20161115,445,Retail trade / Food & beverage stores,RESIDENT,00410000
122579,IMPERIAL PARKING CANADA CORPORATION,IMPERIAL PARKING CANADA CORPORATION,513 SEVENTH STNEW WESTMINSTER BC,PARKING LOT,2007,20161115,,See BL desk for Business NAICS,RESIDENT,08577000
122611,PADANG LUTHERAN RELIEF SOCIETY,PADANG LUTHERAN RELIEF SOCIETY,10-1025 QUEENS AVENEW WESTMINSTER BC  V3M 1M4,RAISE FUNDS FOR SCHOOLS & CLINICS,2007,20161115,,See BL desk for Business NAICS,RESIDENT,05551000
122795,BLOOMSBURY DESIGNER GARDENS LTD,FRIESEN KATHRYN,530 THIRD STNEW WESTMINSTER BC  V3L 2S8,CONTRACTOR - MAIL & TELEPHONE,2007,20161115,561,"Admin., support, waste mgmt & remed. services / Administrative & support services",RESIDENT,08505000
123039,NEW WEST TELECOM,HOWARD A BRADLEY,504-15 E ROYAL AVENEW WESTMINSTER BC  V3L 0A9,INSTALL TEL/VOICEMAIL EQUIPT/USER TRAINING,2007,20161115,,See BL desk for Business NAICS,RESIDENT,01615000
122770,SHOWHOME PLUS STUDIO,PANG VINCENT & MICHAEL LAM,619-615 BELMONT STNEW WESTMINSTER BC  V3M 6A1,COMPUTER,2007,20161115,541,"Professional, scientific & technical services / Professional, scientific & technical services",RESIDENT,08585000
123010,STARBUCKS COFFEE 4810,STARBUCKS COFFEE CANADA INC,411 E COLUMBIA STNEW WESTMINSTER BC  V3L 3X3,RETAIL,2007,20161115,,See BL desk for Business NAICS,RESIDENT,03581000
122934,ELSA'S FAMILY CHILD CARE,"HUESCA DE RUIZ, ELSA",734 THIRTEENTH STNEW WESTMINSTER BC  V3M 4M7,7 CHILDREN,2007,20161115,,See BL desk for Business NAICS,RESIDENT,09173000
123070,STARLIGHT CASINO,GATEWAY CASINOS & ENTERTAINMENT LTD,350 GIFFORD STNEW WESTMINSTER BC  V3M 7A3,CASINO GAMING,2007,20161115,,See BL desk for Business NAICS,RESIDENT,12581000
122516,GLOUCESTER APARTMENTS,"SANGHA, RON",702 GLOUCESTER STNEW WESTMINSTER BC  V3M 1K7,*501-APARTMENT BUILDING,2007,20161115,,See BL desk for Business NAICS,RESIDENT,01009000
123081,GLOBAL DEBT MANAGEMENT INC,GLOBAL DEBT MANAGEMENT INC,102-309 SIXTH STNEW WESTMINSTER BC  V3L 3A7,COLLECTION AGENCY,2007,20161115,561,"Admin., support, waste mgmt & remed. services / Administrative & support services",RESIDENT,06165000
122591,PARK GEORGIA REALTY LTD,PARK GEORGIA REALTY LTD,648 SIXTH STNEW WESTMINSTER BC  V3L 3C3,REAL ESTATE OFFICE,2007,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,10955000
123002,SMILE SOLUTIONS DENTAL LAB LTD,SMILE SOLUTIONS DENTAL LAB LTD,232-624 SIXTH STNEW WESTMINSTER BC  V3L 3C4,SERVICES,2007,20161115,,See BL desk for Business NAICS,RESIDENT,10951000
122625,DR. IRINA KURKINA,"KURKINA, IRINA DR.",931 LONDON PLNEW WESTMINSTER BC  V3M 4Z5,HEALTH AND WELLNESS INSTRUCTOR,2007,20161115,,See BL desk for Business NAICS,RESIDENT,15719004
122704,JAM'S CAFE,PEGA ENTERPRISES LTD,6-30 CAPILANO WAYNEW WESTMINSTER BC  V3L 5M3,RESTAURANT(S),2007,20161115,722,Accommodation & food services / Food services & drinking places,RESIDENT,07287000
122606,NEW MOUNTAIN STONES LTD,NEW MOUNTAIN STONES LTD,107-15 BRAID STNEW WESTMINSTER BC  V3L 5N7,FABRICATE & INSTALL GRANITE/MARBLE/TILES/FIREPLACE,2007,20161115,,See BL desk for Business NAICS,RESIDENT,02215000
122922,HOPS - A NORTHWEST PUB,GONDOLA HOLDINGS LTD,48 EIGHTH STNEW WESTMINSTER BC  V3M 5V2,LIQUOR LICENSEE,2007,20161115,,See BL desk for Business NAICS,RESIDENT,01408001
122895,ZOOM CARTAGE LTD,ZOOM CARTAGE LTD,208 WOOD STNEW WESTMINSTER BC  V3M 5K4,SERVICES,2007,20161115,,See BL desk for Business NAICS,RESIDENT,12957000
122995,SPIRIT OF THE CHILDREN SOCIETY,SPIRIT OF THE CHILDREN SOCIETY,201-768 COLUMBIA STNEW WESTMINSTER BC  V3M 1B4,SOCIAL SERVICES AGENCY/FAMILY DEVELOPMENT ETC,2007,20161115,,See BL desk for Business NAICS,RESIDENT,00226000
122928,LAST DOOR,LAST DOOR RECOVERY SOCIETY,331 EIGHTH STNEW WESTMINSTER BC  V3M 3R3,CARE FACILITY - ADULT,2007,20161115,623,Health care & social assistance / Nursing & residential care facilities,RESIDENT,06438000
122801,ACADEMIC MONTESSORI SCHOOL,"NATH, NORITA",403 E COLUMBIA STNEW WESTMINSTER BC  V3L 3X2,16 CHILDREN,2007,20161115,,See BL desk for Business NAICS,RESIDENT,03575000
122542,SUGO HOLDINGS LTD,SUGO HOLDINGS LTD,111 AGNES STNEW WESTMINSTER BC  V3L 1E4,*500-APARTMENT BUILDING,2007,20161115,,See BL desk for Business NAICS,RESIDENT,00779000
122720,SUNNY SMILES FAMILY DAYCARE,"MCGREGOR, FIONA",325 LOUELLEN STNEW WESTMINSTER BC  V3M 4G6,7 CHILDREN,2007,20161115,,See BL desk for Business NAICS,RESIDENT,06397000
122880,PROMOH20,RIPPLE FX WATER INC,409 WOOD STNEW WESTMINSTER BC  V3M 6L5,DISTRIBUTOR,2007,20161115,,See BL desk for Business NAICS,RESIDENT,13758001
123061,BOSTON PIZZA,PEMBO FOODS INC,P100-805 BOYD STNEW WESTMINSTER BC  V3M 5X2,RESTAURANT(S),2007,20161115,722,Accommodation & food services / Food services & drinking places,RESIDENT,13650000
123139,BEE DAYCARE,JENNY BAO,115 SINCLAIR AVENEW WESTMINSTER BC  V3L 1Z8,INFO ONLY,2007,20161115,,See BL desk for Business NAICS,RESIDENT,11404000
123028,KIRIN SEAFOOD RESTAURANT (STARLIGHT),LYSIAS ENTERPRISES (CANADA) (2006) LTD,350 GIFFORD STNEW WESTMINSTER BC  V3M 7A3,*262-FOOD PRIMARY,2007,20161115,,See BL desk for Business NAICS,RESIDENT,12581000
122976,KIRIN SEAFOOD RESTAURANT (STARLIGHT),LYSIAS ENTERPRISES (CANADA) (2006) LTD,350 GIFFORD STNEW WESTMINSTER BC  V3M 7A3,RESTAURANT(S),2007,20161115,722,Accommodation & food services / Food services & drinking places,RESIDENT,12581000
123030,SHANG NOODLE HOUSE,LYSIAS ENTERPRISES (CANADA) (2006) LTD,350 GIFFORD STNEW WESTMINSTER BC  V3M 7A3,*261-FOOD PRIMARY,2007,20161115,,See BL desk for Business NAICS,RESIDENT,12581000
122532,SEAWEST SALES,SEAWEST FINANCIAL CORP,240 TWELFTH STNEW WESTMINSTER BC  V3M 4H2,AUTOMOBILE,2007,20161115,441,Retail trade / Motor vehicle & parts dealers,RESIDENT,05630000
123077,J & G AUTO CENTRE INC,J & G AUTO CENTRE INC,120 E COLUMBIA STNEW WESTMINSTER BC  V3L 3V8,AUTOMOBILE,2007,20161115,811,Other services (exc. Public administration) / Repair & maintenance,RESIDENT,07240000
122748,HERCULES FORWARDING INC,HERCULES FORWARDING INC,151 SPRUCE STNEW WESTMINSTER BC  V3L 5E6,WAREHOUSING / STORAGE,2007,20161115,,See BL desk for Business NAICS,RESIDENT,02039000
123075,"KONKIN, DAVID DR. INC","KONKIN, DAVID DR. INC",208-250 KEARY STNEW WESTMINSTER BC  V3L 5E7,SURGICAL OFFICE/MEDICAL,2007,20161115,621,Health care & social assistance / Ambulatory health care services,RESIDENT,02620001
122821,"CANERO, CASTILLO HOLDING 2007 LTD","CANERO, CASTILLO HOLDING 2007 LTD",52 ROYAL AVENEW WESTMINSTER BC  V3L 1G8,*501-APARTMENT BUILDING,2007,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,01336000
122702,CAMDEN LOCH PAINTING,"PRESTON, GREGORY",1608 SEVENTH AVENEW WESTMINSTER BC  V3M 2K4,PAINTING,2007,20161115,,See BL desk for Business NAICS,RESIDENT,07726000
123062,BOSTON PIZZA,PEMBO FOODS INC,P100-805 BOYD STNEW WESTMINSTER BC  V3M 5X2,*261-FOOD PRIMARY,2007,20161115,,See BL desk for Business NAICS,RESIDENT,13650000
122688,WOOD-ARTCO,SMYCZYNSKI JAROSLAW,8-816 BOYD STNEW WESTMINSTER BC  V3M 6N1,MANUFACTURER,2007,20161115,,See BL desk for Business NAICS,RESIDENT,13372000
122859,STC COMMUNICATIONS XTOL RAW NATURALS,ROOT SOURCE INC,239 SIXTH STNEW WESTMINSTER BC  V3L 3A5,CORPORATE SALES/MARKETING,2007,20161115,541,"Professional, scientific & technical services / Professional, scientific & technical services",RESIDENT,01460000
123120,ARABELLE APARTMENTS,"HOY, PHILIP & BONKOWSKI, CHRIS",338 AGNES STNEW WESTMINSTER BC  V3L 1E9,*500-APARTMENT BUILDING,2007,20161115,,See BL desk for Business NAICS,RESIDENT,00423000
122850,URBAN ACADEMY OOSC CENTER,URBAN ACADEMY OOSC CENTER,101 THIRD STNEW WESTMINSTER BC  V3L 2P9,20 CHILDREN - PRESCHOOL,2007,20161115,,See BL desk for Business NAICS,RESIDENT,00813000
122857,BETTER KITCHEN INC,BETTER KITCHEN INC,419 KELLY STNEW WESTMINSTER BC  V3L 3T7,INTERIOR KITCHEN RENOVATIONS,2007,20161115,,See BL desk for Business NAICS,RESIDENT,02767000
123100,THE BUFFET,GATEWAY CASINOS & ENTERTAINMENT LTD,350 GIFFORD STNEW WESTMINSTER BC  V3M 7A3,RESTAURANT(S),2007,20161115,,See BL desk for Business NAICS,RESIDENT,12581000
122946,8TH STREET LIQUOR STORE,GONDOLA HOLDINGS LTD,48 EIGHTH STNEW WESTMINSTER BC  V3M 5V2,LIQUOR RETAIL STORE,2007,20161115,,See BL desk for Business NAICS,RESIDENT,01408001
123067,NEWWAY CONCRETE FORMING,NEWWAY CONCRETE FORMING,11 BRAID STNEW WESTMINSTER BC  V3L 5N7,STORAGE FACILITY,2007,20161115,,See BL desk for Business NAICS,RESIDENT,02210000
122656,PURDY'S CHOCOLATES,R.C. PURDY'S CHOCOLATES LTD,112-610 SIXTH STNEW WESTMINSTER BC  V3L 5V1,RETAIL,2007,20161115,445,Retail trade / Food & beverage stores,RESIDENT,10970000
123058,CHANG CHI CHIH,CHANG CHI CHIH,331 THIRTEENTH STNEW WESTMINSTER BC  V3M 4L4,*500-APARTMENT BUILDING,2007,20161115,,See BL desk for Business NAICS,RESIDENT,06370000
122935,SPECTRUM BUILDING MAINTENANCE LTD.,SPECTRUM BUILDING MAINTENANCE LTD.,120-3 RIALTO CRTNEW WESTMINSTER BC  V3M 6P2,CONTRACTOR - MAIL & TELEPHONE,2007,20161115,561,"Admin., support, waste mgmt & remed. services / Administrative & support services",RESIDENT,08281000
122533,663466 BC LTD,663466 BC LTD,COMPLX-414 E COLUMBIA STNEW WESTMINSTER BC  V3L 3W9,RENTAL COMMERCIAL PROPERTY,2007,20161115,531,Real estate & rental & leasing / Real estate,RESIDENT,02755000
123014,CATHY'S JEWELLERY,"LEE, CATHY",1102-680 CLARKSON STNEW WESTMINSTER BC  V3M 6X9,JEWELLERY SHOWINGS/COMMERCIAL & HOME,2007,20161115,,See BL desk for Business NAICS,RESIDENT,00397000
122613,EZAWA'S AFRICAN MARKET,"SEBIT, EDITA",819 TWELFTH STNEW WESTMINSTER BC  V3M 4K2,HAIR PRODUCTS/SKIN CARE/AFRICAN FOODS/AFRICAN MOVIES,2007,20161115,453,Retail trade / Misc. store retailers,RESIDENT,09451000
122731,THE BOATHOUSE,THE BOATHOUSE RESTAURANTS OF CANADA INC,900 QUAYSIDE DRNEW WESTMINSTER BC  V3M 6G1,RESTAURANT(S),2007,20161115,722,Accommodation & food services / Food services & drinking places,RESIDENT,00109000
