NwID,FULLADDR1
9685000,1406 EDINBURGH ST
9928000,1815 EIGHTH AVE
4392000,319 ARCHER ST
11408000,902 FIRST ST
8149000,1520 SIXTH AVE
15576000,2235 EDINBURGH ST
1050000,115 EIGHTH ST
4763000,925 BURNABY ST
15617000,2239 DUBLIN ST
15406000,2007 SEVENTH AVE
15632000,2119 DUBLIN ST
15561000,2139 EDINBURGH ST
9597000,917 FOURTEENTH ST
9820000,1610 LONDON ST
11308000,79 GLOVER AVE
15495000,2107 EIGHTH AVE
3099000,506 KELLY ST
3086000,521 KELLY ST
13141001,509 EWEN AVE
6208000,304 EIGHTH ST
10630000,317 SEVENTH AVE
4529000,312 E EIGHTH AVE
4667000,918 LAUREL ST
5442001,228 GIFFORD PL
1414000,501 QUEENS AVE
15781000,2008A SEVENTH AVE
12295200,42 SOUTH DYKE RD
13207002,318 FENTON ST
14534000,225 HOLLY AVE
3242000,77 KWANTLEN CRT
3026000,436 ROUSSEAU ST
5847001,235 TOWNSEND PL
9442000,1106 EDINBURGH ST
14509000,236 HOLLY AVE
11696001,829 FIFTH ST
3820000,367 ALBERTA ST
11263000,77 MOTT CRES
12683007,213 PHILLIPS ST
12945000,229 CAMPBELL ST
9056000,1106 NANAIMO ST
1079000,1041 ROYAL AVE
6013000,125 EMORY ST
11540000,230 BLACKMAN ST
11413000,110 GLOVER AVE
6266002,1016 CORNWALL ST
6196000,313 EIGHTH ST
9810000,1621 DUBLIN ST
10957000,620 SEVENTH AVE
9989000,1809 LONDON ST
6426000,818 KENNEDY ST
15531000,818 TWENTIETH ST
4461000,123 E SEVENTH AVE
10217000,825 TENTH ST
7991000,1522 SEVENTH AVE
12581000,350 GIFFORD ST
6195000,315 EIGHTH ST
1332000,57 AGNES ST
12295100,100 WOOD ST
5020000,811 CUMBERLAND ST
5703003,1010A THIRD AVE
6711000,427 OAK ST
13246000,345 BOYNE ST
5829000,230 THIRD ST
9308000,802 TENTH ST
10822000,412 EIGHTH AVE
15404000,702 TWENTIETH ST
1965000,581 COLBY ST
15328000,2326 TRAPP RD
9598000,1308 LONDON ST
12956001,210 WOOD ST
12489030,1220 BASRAN AVE
1057000,824 ONTARIO ST
6024000,314 SECOND ST
11258000,67 MOTT CRES
13923000,329 EWEN AVE
8432000,102 SIXTH AVE
12545103,244 HUME ST
8504000,306 SIXTH AVE
3773001,559 E COLUMBIA ST
13012000,233 BOYNE ST
10086000,827 TWENTIETH ST
4494004,141 E SEVENTH AVE
15572000,2227 EDINBURGH ST
9010501,1027 HAMILTON ST
15479000,2241 EIGHTH AVE
9503000,1218 TENTH AVE
10620000,111 SEVENTH AVE
987000,800 QUEENS AVE
13225000,314 PEMBINA ST
12285000,151 PEMBINA ST
12353000,115 SPRICE ST
7055000,427 SEVENTH ST
6855001,1005 BELLEVILLE ST
6984000,430 ELEVENTH ST
4060000,422 BUCHANAN AVE
6081000,322 PINE ST
9372000,1009 LONDON ST
10764000,314 SEVENTH AVE
10476000,43 SEVENTH AVE
13154000,348C JOHNSTON ST
10970000,610 SIXTH ST
15768000,698 TWENTIETH ST
5063000,912 YORK ST
8806000,523 THIRTEENTH ST
5033000,820 JACKSON CRES
6918000,413 THIRTEENTH ST
12530501,239 HUME ST
13267000,310 BOYNE ST
11257000,63 MOTT CRES
7065000,442 SIXTH ST
7282000,301 EDWORTHY WAY
10922000,620 EIGHTH AVE
3246000,69 KWANTLEN CRT
7860000,1611 SEVENTH AVE
6007000,115 THIRD AVE
85000,11 K DE K CRT
14600538,252 BROOKES ST
13149200,314 JOHNSTON ST
9547000,1317 EIGHTH AVE
3500000,351 E COLUMBIA ST
4576000,351 RICHMOND ST
13330003,304 WOOD ST
4159000,514 AMESS ST
8793000,530 ELEVENTH ST
1636000,452 GLENBROOK DR
13486000,318 HAMPTON ST
11647000,253 SANDRINGHAM AVE
11565000,216 TENTH AVE
9391000,1119 DUBLIN ST
8038000,1406 NANAIMO ST
5560000,211 SHAW ST
15419000,2012 EIGHTH AVE
11127502,800 MCBRIDE BLVD
9189000,1312 NANAIMO ST
2999000,454 WILSON ST
2603000,228 NELSON'S CRES
1609002,370 GINGER DR
3827000,353 ALBERTA ST
4460000,121 E SEVENTH AVE
10544000,129 PRINCESS ST
3809000,352 ALBERTA ST
10658000,212 DURHAM ST
7914000,1414 EIGHTH AVE
12440042,159 SUZUKI ST
16215001,131 PEMBINA ST
663000,57 MERIVALE ST
15559000,2129 EDINBURGH ST
7243000,140 BRUNETTE AVE
3618000,427 E COLUMBIA ST
11456502,204 OSBORNE AVE
15650000,2015 DUBLIN ST
5181000,823 MASSEY ST
13059000,534 EWEN AVE
13204000,328 FENTON ST
11736000,502 TENTH AVE
354000,40 BEGBIE ST
11615000,310 TENTH AVE
4084001,414 RICHMOND ST
10645000,217 SEVENTH AVE
1049000,111 EIGHTH ST
9943000,1801 EDINBURGH ST
842000,114 SECOND ST
13145003,306 JOHNSTON ST
3151000,508 GARRETT ST
793000,40 ROYAL AVE
13964012,109 FAIRWEATHER LANE
6068000,333 PINE ST
1157000,110 TWELFTH ST
12700585,138 DOCKSIDE CRT
14594000,FURNESS ST
10023000,1903 LONDON ST
4741000,831 SCOTT ST
8427000,111 REGINA ST
3310000,303 CUMBERLAND ST
4251000,102 HARVEY ST
15420000,2008 EIGHTH AVE
12440047,185 SUZUKI ST
2866000,418 FADER ST
6716000,417 OAK ST
10618000,117 SEVENTH AVE
12549602,1337 SALTER ST
1101000,1025 QUEBEC ST
13920000,317 STANLEY ST
16070935,422 CANFOR AVE
9895000,1715 EDINBURGH ST
15467000,2308 EDINBURGH ST
9412000,1123 LONDON ST
3643000,317 CEDAR ST
4887000,124 E SEVENTH AVE
11451000,213 EIGHTH AVE
9508000,1208 TENTH AVE
6685000,212 FIFTH AVE
13360502,302 LAWRENCE ST
12310005,142 VISCOUNT PL
10516000,42 SEVENTH AVE
5432000,212 SECOND ST
8435000,118 SIXTH AVE
12440033,1322 RAMA AVE
4310000,700 CUMBERLAND ST
5049000,827 JACKSON CRES
822000,215 MANITOBA ST
12345000,134 SPRICE ST
4868000,911 KENT ST
2972000,414 WILSON ST
13152000,349A FENTON ST
9893000,1707 EDINBURGH ST
12497013,244 SUZUKI ST
15672000,2029 LONDON ST
9145000,1214 EIGHTH AVE
8423000,123 REGINA ST
7692001,1701 SIXTH AVE
4899000,609 CUMBERLAND ST
10166000,809 DUBLIN ST
15537000,2037 EDINBURGH ST
4235000,117 HARVEY ST
5837000,230 THIRD AVE
9771000,1609 EIGHTH AVE
7937000,1415 SEVENTH AVE
7988000,1530 SEVENTH AVE
2830000,401 FADER ST
9896000,1719 EDINBURGH ST
10490001,EIGHTH AVE
6688000,220 FIFTH AVE
5202000,823 CHESTNUT ST
7515000,1926 SEVENTH AVE
8050000,1429 NANAIMO ST
10654000,716 SECOND ST
7895000,1714 EIGHTH AVE
12946000,225 CAMPBELL ST
13194000,360 FENTON ST
14598000,250 SALTER ST
5030000,808 JACKSON CRES
5687000,234 ELEVENTH ST
10173000,901 DUBLIN ST
8687000,515 NINTH ST
9599001,1388 TENTH AVE
12968000,240 WOOD ST
4157000,510 AMESS ST
2673501,240 SHERBROOKE ST
4433000,319 E SIXTH AVE
6702000,410 THIRD ST
13103001,310 STANLEY ST
3862000,347 SIMPSON ST
10519000,54 SEVENTH AVE
4242000,131 HARVEY ST
10209000,901 EDINBURGH ST
13314023,717 CRANE PL
4162000,522 AMESS ST
11640000,254 SANDRINGHAM AVE
11624000,251 EIGHTH AVE
3759501,530 GARFIELD ST
7682000,1612 NANAIMO ST
12690000,1491 SOUTH DYKE RD
12700537,161 PHILLIPS ST
3728008,320 WELLS GRAY PL
406000,445 COLUMBIA ST
10029000,1925 LONDON ST
4808000,927 SURREY ST
8037000,1412 NANAIMO ST
12676505,
5184000,815 MASSEY ST
13106000,334 STANLEY ST
11620000,801 FOURTH ST
6482000,214 FOURTH AVE
13093000,201 FENTON ST
9190000,1316 NANAIMO ST
9723000,1505 EDINBURGH ST
8525000,305 FIFTH AVE
9875000,1717 DUBLIN ST
5866000,229 SECOND ST
3390000,312 ALBERTA ST
12489024,1225 BASRAN AVE
10955000,640 SIXTH ST
13160001,345 FENTON ST
13412000,910 BOYD ST
13307000,319 WOOD ST
11730000,848 FIFTH ST
9174000,1304 EIGHTH AVE
2605000,268 NELSON'S CRT
4816000,909 SURREY ST
11309000,75 GLOVER AVE
10598000,725 SECOND ST
8295004,FIFTH AVE
13972024,180 EWEN AVE
9601000,929 FOURTEENTH ST
2604000,258 NELSON'S CRT
2867000,420 FADER ST
11200000,88A MOTT CRES
12920000,202 CAMPBELL ST
3713502,459 E EIGHTH AVE
12678010,231 PHILLIPS ST
6520000,111 EMORY ST
3423000,306 SIMPSON ST
7774000,716 NINETEENTH ST
11144000,28 E TENTH AVE
3222000,73 SEYMOUR CRT
12700554,1488 SALTER ST
14513000,224 HOLLY AVE
5200000,819 CHILLIWACK ST
9106000,1215 NANAIMO ST
1514000,569 COLBY ST
7721000,1624 SEVENTH AVE
7525000,1923 RIVER DR
6294500,
6050001,310 THIRD ST
775000,82 FIRST ST
10844000,624 FOURTH ST
9397000,906 HENLEY ST
10246000,911 EIGHTH AVE
7625000,1805 SIXTH AVE
13265000,307 BOYNE ST
4264000,471 DIXON ST
11430000,926 FIRST ST
7690001,1707 SIXTH AVE
9339000,1024 DUBLIN ST
11181000,80 MOTT CRES
15571000,2225 EDINBURGH ST
11621000,805 FOURTH ST
10183100,839 TENTH ST
11446000,227 EIGHTH AVE
5142000,137 E EIGHTH AVE
9520000,1209 LONDON ST
9400000,916 HENLEY ST
9195501,1315 NANAIMO ST
777000,72 FIRST ST
3680000,472 E EIGHTH AVE
8522000,508 THIRD ST
4429000,301 E SIXTH AVE
13273000,322 BOYNE ST
5782000,706 THIRD AVE
7728000,1602 SEVENTH AVE
847000,115 SECOND ST
11160000,68 E TENTH AVE
10549000,107 PRINCESS ST
10688000,724 SECOND ST
1307000,52 FOURTH ST
3948000,328 BLAIR AVE
3706000,509 MCDONALD ST
15501000,2141 EIGHTH AVE
10813000,726 FOURTH ST
11570000,841 FOURTH ST
12489045,1251 ECKERT AVE
13478000,1035 EWEN AVE
5211000,308 CHURCHILL AVE
8139000,525 SIXTEENTH ST
7505000,615 TWENTIETH ST
3122000,503 FADER ST
12698002,1400 SOUTH DYKE RD
8703000,530 NINTH ST
12610000,1211 EWEN AVE
10001000,1814 TENTH AVE
11261000,73 MOTT CRES
1446000,407 ST. GEORGE ST
4150000,509 AMESS ST
4845000,921 LADNER ST
15402000,714 TWENTIETH ST
9889000,1706 DUBLIN ST
9394000,1111 DUBLIN ST
9752000,925 SIXTEENTH ST
9196000,1311 NANAIMO ST
1673000,462 CUMBERLAND ST
3937000,335 BLAIR AVE
229000,14 BEGBIE ST
15352000,2333 TRAPP RD
7936000,1413 SEVENTH AVE
9114000,632 TWELFTH ST
852000,129 SECOND ST
6262000,1030 CORNWALL ST
3802000,100 RICHMOND ST
13154002,325B FENTON ST
4616000,932 CHILLIWACK ST
5239000,815 CHERRY ST
2904000,459 GARRETT ST
7527000,1931 RIVER DR
4110000,436 RICHMOND ST
10064000,1940 DUBLIN ST
4301000,722 CUMBERLAND ST
12310002,166 VISCOUNT PL
12700578,155 PIER PL
16200906,
1091000,101 TWELFTH ST
2676000,369 BRUNETTE AVE
1062000,835 ROYAL AVE
9700000,1515 EIGHTH AVE
7716000,1708 SEVENTH AVE
6072100,316 FOURTH AVE
12410011,1213 PRETTY CRT
12310018,149 VISCOUNT PL
9719000,1519 EDINBURGH ST
6094000,313 FIFTH ST
9911000,1701 EIGHTH AVE
15447000,2119 HAMILTON ST
13930000,313 EWEN AVE
16275000,2331 LONDON ST
6770000,412 SIXTH ST
6725000,428 OAK ST
11619000,300 TENTH AVE
8431000,524 FIRST ST
4327000,415 ALBERTA ST
15462000,2209 HAMILTON ST
7686000,1641 SIXTH AVE
14600551,226 BROOKES ST
3273000,97 MINER ST
4628000,925 LAUREL ST
680000,808 ROYAL AVE
520000,50 LEOPOLD PL
4487000,210 E DURHAM ST
4185000,535 GARFIELD ST
12676501,259 PHILLIPS ST
9311000,816 TENTH ST
9703000,1509 EIGHTH AVE
506000,38 DUFFERIN ST
5440000,217 THIRD ST
12435000,1209 SOUTH DYKE RD
8544000,526 FOURTH ST
5052000,812 YORK ST
5499000,214 ASH ST
7501000,1916 SEVENTH AVE
1280000,49 SIXTH ST
10597000,727 SECOND ST
7973000,1522 EIGHTH AVE
4335001,431 ALBERTA ST
12673000,1330 EWEN AVE
6111000,318 FOURTH ST
8821000,1220 SIXTH AVE
9855000,1715 LONDON ST
6942000,1308 FIFTH AVE
8548000,533 FIFTH ST
15489000,2110 EDINBURGH ST
7853000,700 SIXTEENTH ST
5403000,118 THIRD AVE
14600571,235 SALTER ST
9030000,1108 HAMILTON ST
16200942,1901 SIXTH AVE
5051000,815 JACKSON CRES
9612000,1310 DOWNIE ST
12659000,1251 EWEN AVE
14571000,247 FURNESS ST
4229000,463 CUMBERLAND ST
13086000,207 PEMBINA ST
5057000,830 YORK ST
6674000,221 ST. PATRICK ST
3624000,315 WARD ST
14539000,292 FURNESS ST
1637000,456 GLENBROOK DR
14374000,1100 SOUTH DYKE RD
8414000,114 REGINA ST
4432000,315 E SIXTH AVE
4855000,509 RICHMOND ST
16200992,112 STEWARDSON WAY
2798000,455 KELLY ST
7661001,1817 RIVER DR
15496000,2119 EIGHTH AVE
838000,126 SECOND ST
13987000,210 SALTER ST
4268000,477 CUMBERLAND ST
11637000,247 OSBORNE AVE
15627000,2101 DUBLIN ST
15775006,1901 MARINE WAY
4072000,445 E EIGHTH AVE
12700510,185 PHILLIPS ST
6991000,909 ST. ANDREWS ST
11687000,919 FIFTH ST
12407000,1102 SALTER ST
13317023,321 MCGILLIVRAY PL
1320002,61 SIXTH ST
9836000,1614 TENTH AVE
8506000,520 THIRD ST
4084000,412 RICHMOND ST
2909000,449 GARRETT ST
10732000,217 PRINCESS ST
16275908,2325 LONDON ST
7089000,443 FIFTH ST
13026000,232 BOYNE ST
13908000,331 MERCER ST
12888000,820 EWEN AVE
3979000,336 BUCHANAN AVE
10707000,312 EIGHTH AVE
11424000,115 GLOVER AVE
9102100,627 THIRTEENTH ST
1129000,1011 AUCKLAND ST
12310027,184 HENDRY PL
7274000,230 EDWORTHY WAY
6652000,205 FOURTH AVE
13089503,225 PEMBINA ST
12804000,208 HOWES ST
11188000,819 SANGSTER PL
13226002,318 PEMBINA ST
13963000,83 STAR CRES
8980000,1034 HAMILTON ST
9783000,1616 EDINBURGH ST
3799002,347 CUMBERLAND ST
9040000,1109 SEVENTH AVE
1518000,572 COLBY ST
10201000,801 EDINBURGH ST
7013000,817 ST. ANDREWS ST
8795000,1205 FIFTH AVE
5003000,111 RICKMAN PL
5183000,817 MASSEY ST
13043000,225 WOOD ST
13317025,313 MCGILLIVRAY PL
7885002,1722 HAMILTON ST
7966000,725 SIXTEENTH ST
13160002,344 JOHNSTON ST
10886000,511 SEVENTH AVE
3867000,382 KEARY ST
5407000,107 COLLEGE CRT
1375000,116 GRANVILLE ST
9863000,1726 LONDON ST
812000,225 ROYAL AVE
4292000,465 FISHER ST
7921000,1411 HAMILTON ST
3877000,376 KEARY ST
6620000,121 OAKLAND ST
1390000,109 PARK ROW
15792501,2033 MARINE WAY
4269000,474 DIXON ST
5029000,808 YORK ST
7606000,1826 SIXTH AVE
1424000,416 ST. GEORGE ST
4135000,551 AMESS ST
8509000,309 REGINA ST
5470000,611 ROBSON AVE
3219000,79 SEYMOUR CRT
14600546,236 BROOKES ST
4148000,515 AMESS ST
1136000,1032 QUEENS AVE
3759502,341 HOULT ST
12862000,804 EWEN AVE
9654000,1427 DUBLIN ST
9849000,1706 TENTH AVE
9304501,1019 EIGHTH AVE
4443000,121 E DURHAM ST
13170100,310 FENTON ST
9518000,1205 LONDON ST
16097903,1409 FOURTH AVE
6651000,207 FOURTH AVE
6925001,500 FOURTEENTH ST
15801000,2016 MARINE WAY
6463000,236 FOURTH AVE
7252000,100 E COLUMBIA ST
6667000,411 THIRD ST
4091000,438 ELMER ST
3018000,445 ROUSSEAU ST
4672000,904 LAUREL ST
8942000,1032 SEVENTH AVE
14522000,265 HOLLY AVE
12549506,210 HUME ST
4057000,443 BUCHANAN AVE
4068000,804 WINTHROP ST
3767001,315 HOULT ST
15486000,2124 EDINBURGH ST
12440036,1298 RAMA AVE
9354000,906 TENTH ST
4203000,423 CUMBERLAND ST
13913000,337 EWEN AVE
7918001,1402 EIGHTH AVE
12700594,180 DOCKSIDE CRT
12683002,203 PHILLIPS ST
6124000,329 SEVENTH ST
11266000,83 MOTT CRES
3477002,327 KEARY ST
12773000,222 HAMPTON ST
11198000,827 SANGSTER PL
9750000,1530 LONDON ST
11434000,116 TENTH AVE
7016000,439 NINTH ST
15455002,2230 EIGHTH AVE
3911000,370 HOSPITAL ST
6777000,607 BENT CRT
8757000,1020 SIXTH AVE
15583000,2301 EDINBURGH ST
9734000,1535 DUBLIN ST
5163000,803 MASSEY ST
11545000,214 BLACKMAN ST
4139000,541 AMESS ST
4389000,307 ARCHER ST
13055000,542 EWEN AVE
6722000,419 FOURTH ST
8552000,523 FIFTH ST
9727000,1510 DUBLIN ST
6388000,338 ELEVENTH ST
10774000,311 PRINCESS ST
11745000,922 FIFTH ST
3826000,355 ALBERTA ST
4884000,136 E SEVENTH AVE
15771000,2008 SEVENTH AVE
6010000,125 THIRD AVE
11459000,212 OSBORNE AVE
9870000,1702 LONDON ST
7961000,1520 HAMILTON ST
10523000,627 FIRST ST
3351000,141 E COLUMBIA ST
744000,307 AGNES ST
5839000,218 THIRD AVE
11250000,35 MOTT CRES
4774000,839 BURNABY ST
12310017,157 VISCOUNT PL
13610000,1050 BOYD ST
4211000,126 CARROLL ST
10802000,411 SEVENTH AVE
3497000,345 KEARY ST
1075001,1019 ROYAL AVE
9353000,1001 DUBLIN ST
16249815,2220 EIGHTH AVE
10148501,915 TENTH ST
7969000,1546 EIGHTH AVE
11287000,50 TENTH AVE
6365000,319 MCPHADEN ST
6633000,430 FIRST ST
7644000,1810 SEVENTH AVE
5288000,816 BURNABY ST
10591000,122 EIGHTH AVE
4163000,526 AMESS ST
13972018,277 SALTER ST
9760000,1501 LONDON ST
3929000,368 SHERBROOKE ST
3669000,467 E COLUMBIA ST
12289100,111 WOOD ST
10537000,124 SEVENTH AVE
11270000,91 MOTT CRES
15436000,2126 EIGHTH AVE
12534001,228 DAWE ST
15701000,2310 NINTH AVE
11396000,130 SINCLAIR AVE
13166000,520 BOYD ST
13247000,343 BOYNE ST
11662000,826 FOURTH ST
12700530,1395 SOUTH DYKE RD
12410020,1216 PRETTY CRT
6902000,412 TWELFTH ST
9883000,1728 DUBLIN ST
7854000,1603 SEVENTH AVE
9921000,1801 EIGHTH AVE
7941000,1406 HAMILTON ST
4784000,815 BURNABY ST
15724000,2237 NINTH AVE
10135000,819 LONDON ST
13066000,243 FENTON ST
11596000,312 BLACKMAN ST
8023000,1401 SIXTH AVE
6474000,333 THIRD ST
734000,330 ROYAL AVE
9115000,634 TWELFTH ST
13972017,275 SALTER ST
3853000,375 SIMPSON ST
4904000,614 ALLISON PL
10587000,114 EIGHTH AVE
849000,125 SECOND ST
5235000,827 CHERRY ST
4440000,111 E DURHAM ST
11393000,118 SINCLAIR AVE
5418000,107 QUEENS AVE
7276000,220 EDWORTHY WAY
4402000,222 DEVOY ST
11229000,42 COURTNEY CRES
12551300,226 HUME ST
11670502,906 FOURTH ST
9948000,1821 EDINBURGH ST
11626000,248 OSBORNE AVE
5212000,306 CHURCHILL AVE
1262000,403 AGNES ST
11581000,305 NINTH AVE
3387000,201 E COLUMBIA ST
5293000,828 BURNABY ST
5268000,337 E EIGHTH AVE
3037000,456 ROUSSEAU ST
11466000,234 OSBORNE AVE
10581000,728 FIRST ST
10199000,834 EIGHTH ST
4790000,814 SURREY ST
16246000,1270 QUAYSIDE DR
8820000,1224 SIXTH AVE
11101000,940 MCBRIDE BLVD
9197000,1305 NANAIMO ST
7073000,423 SIXTH ST
6994000,430 NINTH ST
13317019,337 MCGILLIVRAY PL
9440000,812 HENLEY ST
6757000,417 SIXTH ST
1630000,428 GLENBROOK DR
10621000,107 SEVENTH AVE
13216000,305 BOYNE ST
5728001,910 THIRD AVE
9530000,1212 EDINBURGH ST
9765000,1514 TENTH AVE
3986001,341 HOSPITAL ST
5208000,839 CHESTNUT ST
4560000,431 SCHOOL ST
12700566,1457 SOUTH DYKE RD
12549509,218 HUME ST
1640000,468 GLENBROOK DR
3726006,497 E EIGHTH AVE
7876000,712 CURNEW ST
10479000,714 COLBORNE ST
8814000,580 TWELFTH ST
3347000,129 DEBECK ST
5259000,836 CHERRY ST
10682000,223 DURHAM ST
7926000,1429 HAMILTON ST
12871000,237 LAWRENCE ST
12310040,183 HENDRY PL
3123000,504 FADER ST
3207000,364 CUMBERLAND ST
13972019,279 SALTER ST
2919000,416 GARRETT ST
9950000,1829 EDINBURGH ST
4874000,912 LEE ST
1525000,629 E COLUMBIA ST
6912000,1215 FOURTH AVE
16110906,212 BRUNETTE AVE
6422000,336 EIGHTH ST
3644000,319 CEDAR ST
8556001,501 SIXTH ST
10102000,1905 EIGHTH AVE
13015000,241 BOYNE ST
5632000,1220 THIRD AVE
6098000,327 FIFTH ST
15362000,2206 HAMILTON ST
5539000,917 QUEENS AVE
14600527,251 JENSEN ST
7942001,712 FOURTEENTH ST
357000,713 COLUMBIA ST
4138000,545 AMESS ST
11533000,211 NINTH AVE
5016000,823 CUMBERLAND ST
10053000,1917 DUBLIN ST
10593000,733 SECOND ST
11111000,25 CLUTE ST
9179000,1318 EIGHTH AVE
1660000,431 GLENBROOK DR
11409000,904 FIRST ST
12489037,212 GIFFORD ST
5498000,212 ASH ST
12489017,1229 ECKERT AVE
12509001,1308 EWEN AVE
6267000,1014 CORNWALL ST
13484001,316 HAMPTON ST
4405000,221 DEVOY ST
4813000,917 SURREY ST
10640000,301 SEVENTH AVE
2969000,408 WILSON ST
10649000,207 SEVENTH AVE
10829000,713 FIFTH ST
6857000,1010 ST. ANDREWS ST
13376000,800 BOYD ST
2925000,434 GARRETT ST
15772001,2010 SEVENTH AVE
10635000,311 SEVENTH AVE
11546000,212 BLACKMAN ST
5416000,111 QUEENS AVE
13412200,918 BOYD ST
12310020,133 VISCOUNT PL
10785000,306 PRINCESS ST
5792000,221 ASH ST
7993000,1516 SEVENTH AVE
3035000,452 ROUSSEAU ST
11673000,914 FOURTH ST
6372000,335 THIRTEENTH ST
6078000,330 PINE ST
394000,659 COLUMBIA ST
6846000,1021 FOURTH AVE
9647000,1401 DUBLIN ST
5441502,223 QUEENS AVE
12961000,224 WOOD ST
9043000,701 TWELFTH ST
4988000,132 E TENTH AVE
3080000,528 E COLUMBIA ST
4645001,927 CHILLIWACK ST
9845000,1716 TENTH AVE
13878000,41 DUNCAN ST
8055002,1414 SEVENTH AVE
13223000,310 PEMBINA ST
3904000,358 HOSPITAL ST
9971000,1825 DUBLIN ST
3119000,509 FADER ST
11433000,112 TENTH AVE
8482000,214 SIXTH AVE
1336000,52 ROYAL AVE
11221000,815 MCBRIDE BLVD
12355000,123 SPRICE ST
13964039,129 FOUNDRY ROW
10172000,825 DUBLIN ST
4541000,327 DEVOY ST
4293000,140 E SIXTH AVE
7870000,1616 HAMILTON ST
12440051,181 SPAGNOL ST
9542000,1215 EIGHTH AVE
2862000,410 FADER ST
12489050,1250 ECKERT AVE
3881000,369 KEARY ST
2960000,453 WILSON ST
6200000,308 ASH ST
13314027,704 CRANE PL
14564000,279 FURNESS ST
9600002,1368 TENTH AVE
3942000,371 HOSPITAL ST
7889000,1710 HAMILTON ST
4737000,823 SCOTT ST
4629000,927 LAUREL ST
465001,51 ELLIOT ST
13758000,435 WOOD ST
256000,530 COLUMBIA ST
3603000,421 E COLUMBIA ST
4657000,929 CHESTNUT ST
12288000,34 SOUTH DYKE RD
4361000,227 RICHMOND ST
13240100,600 BOYD ST
9041000,1111 SEVENTH AVE
11742000,926 FIFTH ST
4609000,910 CHILLIWACK ST
1501000,655 E COLUMBIA ST
5280000,332 CARNEGIE ST
8978000,1061 SEVENTH AVE
4233000,113 HARVEY ST
8475000,236 SIXTH AVE
9096000,1214 NANAIMO ST
3359000,320 STRAND AVE
587000,68 EIGHTH ST
3798000,355 CUMBERLAND ST
4137000,547 AMESS ST
1645000,489 GLENBROOK DR
12310023,109 VISCOUNT PL
4218000,137 CARROLL ST
10663000,302 DURHAM ST
12521001,225 DAWE ST
13202000,332 FENTON ST
15778000,2017 MARINE WAY
8404000,115 FIFTH AVE
5153000,138 CHURCHILL AVE
2000000,230 BRUNETTE AVE
9406000,1122 LONDON ST
9795000,1635 EDINBURGH ST
12900000,838 EWEN AVE
3912000,374 HOSPITAL ST
5433000,201 QUEENS AVE
1612001,315 MCBRIDE BLVD
15719001,945 LONDON PL
4848000,915 LADNER ST
10159000,814 LONDON ST
10840000,610 FOURTH ST
6694000,439 THIRD ST
13048000,235 WOOD ST
3337000,315 CUMBERLAND ST
4289000,149 HARVEY ST
2215000,15 BRAID ST
12291000,30 SOUTH DYKE RD
13912000,62 DUNCAN ST
10744000,216 PRINCESS ST
3405000,327 ALBERTA ST
6600000,401 SECOND ST
4718000,835 WILLIAM ST
1451000,406 THIRD AVE
8900000,1033 SIXTH AVE
13314021,705 CRANE PL
10047000,1904 LONDON ST
13972014,200 HOLLY AVE
15753000,2129 MARINE WAY
4320000,115 RICHMOND ST
7688001,1621 SIXTH AVE
5840000,231 THIRD ST
1051000,811 ROYAL AVE
825000,125 THIRD ST
2852000,455 FADER ST
11386000,107 OVENS AVE
12689000,210 PHILLIPS ST
7057000,437 SEVENTH ST
1264000,402 ROYAL AVE
11235000,66 COURTNEY CRES
12440001,190 SPAGNOL ST
7984000,1504 EIGHTH AVE
3779501,314 NOOTKA ST
3844000,358 SIMPSON ST
4579000,429 SHERBROOKE ST
4998000,129 RICKMAN PL
10075000,1901 EDINBURGH ST
12700515,180 PHILLIPS ST
9821000,1604 LONDON ST
10737000,213 SIXTH AVE
15795000,2004 MARINE WAY
15727000,2225 NINTH AVE
3707000,511 MCDONALD ST
9966000,1805 DUBLIN ST
5507000,205 NINTH ST
1967000,585 COLBY ST
6679002,422 SECOND ST
6242000,315 TENTH ST
10213000,909 EDINBURGH ST
14375000,1040 SOUTH DYKE RD
7678501,1602 NANAIMO ST
4164000,530 AMESS ST
10014000,1922 TENTH AVE
7792000,717 TWENTIETH ST
9168000,1309 HAMILTON ST
10085000,1941 EDINBURGH ST
11255000,55 MOTT CRES
8991000,1024 EIGHTH AVE
9521000,1211 LONDON ST
5761000,230 EIGHTH ST
12700514,178 PHILLIPS ST
10889000,501 SEVENTH AVE
5493000,731 QUEENS AVE
4523002,348 E SIXTH AVE
8943000,1030 SEVENTH AVE
10806000,710 FOURTH ST
10370000,729 COLBORNE ST
392000,649 COLUMBIA ST
5694100,233 ELEVENTH ST
3959000,354 SHERBROOKE ST
13155001,324 JOHNSTON ST
14329000,505 BOYD ST
3013000,457 ROUSSEAU ST
14582000,265 SALTER ST
4639000,302 E TENTH AVE
9725000,1502 DUBLIN ST
10888000,505 SEVENTH AVE
4255000,114 HARVEY ST
8977000,1063 SEVENTH AVE
4495005,224 E EIGHTH AVE
7955000,1525 SEVENTH AVE
11148000,21 COURTNEY CRES
11589000,327 NINTH AVE
9067000,1113 NANAIMO ST
6712000,425 OAK ST
10580000,724 FIRST ST
7946000,1421 SEVENTH AVE
6441000,321 EIGHTH ST
11405000,113 SINCLAIR AVE
13972010,233 CAMATA ST
9557000,813 FOURTEENTH ST
7005000,432 EIGHTH ST
4046000,434 BLAIR AVE
